Id	Entry	Left	Right	LeftStoich	RightStoich
1716137	META:FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	1593981 1542760	1583219 1556353 1588391	1.0 1.0	1.0 1.0 1.0
1716140	META:RXN-684	1610784 1533229	1583219 1540370	2.0 1.0	2.0 1.0
1716142	META:RXN-685	1598922 1540370	1610760	1.0 1.0	1.0
1716143	META:1.1.1.273-RXN	1594112 1610854	1572800 1569568 1542572	1.0 1.0	1.0 1.0 1.0
1716146	META:RXN-682	1569568 1558085 1586414	1583219 1610778 1610854	1.0 1.0 1.0	1.0 1.0 1.0
1716147	META:RXN-683	1572576 1610778	1610784 1562255	1.0 1.0	1.0 1.0
1716148	META:CORTICOSTEROID-SIDE-CHAIN-ISOMERASE-RXN	1572301	1556510	1.0	1.0
1716151	META:RXN-5603	1572364 1556754	1572800 1578330 1568868	1.0 1.0	1.0 1.0 1.0
1716152	META:ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN	1603301 1595907	1562255 1560671	1.0 1.0	1.0 1.0
1716158	META:3.1.27.8-RXN	1616384 1583219	1610030	1.0 1.0	1.0
1716160	META:CDPDIGLYPYPHOSPHA-RXN	1543584 1583219	1590774 1533406 1572800	1.0 1.0	1.0 1.0 2.0
1716163	META:DIHYDROOROT-RXN	1583219 1603629	1572800 1546622	1.0 1.0	1.0 1.0
1716171	META:RXN-4342	1586414 1545570 1572800	1583219 1545156	1.0 1.0 2.0	1.0 1.0
1716173	META:RXN8J2-140	1547273 1611946	1591696 1572800 1610535	1.0 1.0	1.0 1.0 1.0
1716175	META:RXN-664	1572800 1586414 1610842 1610688	1610702 1563457	1.0 1.0 1.0 1.0	1.0 1.0
1716177	META:RXN-665	1610702 1563457	1572800 1610709 1610842	1.0 1.0	1.0 1.0 1.0
1716180	META:RXN-662	1610621 1563457	1610842 1572800 1610677	1.0 1.0	1.0 1.0 1.0
1716182	META:RXN-663	1563457 1610677 1583219	1610688 1572800 1610842	1.0 1.0 1.0	1.0 2.0 1.0
1716184	META:RXN-668	1610652 1583219	1572800 1581421 1533044	1.0 1.0	1.0 1.0 1.0
1716187	META:RXN-666	1610709 1586414	1572800 1610634	1.0 1.0	1.0 1.0
1716188	META:RXN-667	1610634 1572800	1610652 1551441	1.0 1.0	1.0 1.0
1716189	META:RNA-LIGASE-ATP-RXN	1611946 1606426 1606426	1570608 1611144 1606426	1.0 -1.0 -1.0	1.0 1.0 -1.0
1716191	META:FCLEPIM-RXN	1536144	1587875	1.0	1.0
1712353	META:FARNESYLTRANSTRANSFERASE-RXN	1589969 1581713	1570608 1610922	1.0 1.0	1.0 1.0
1712363	META:4.1.1.83-RXN	1572800 1544343	1563956 1551441	1.0 1.0	1.0 1.0
1712367	META:GALACTOACETYLTRAN-RXN	1572576 1570218	1562255 1559774	1.0 1.0	1.0 1.0
1712369	META:RXN66-332	1583219 1602480	1572800 1602473	1.0 1.0	1.0 1.0
1712370	META:RXN66-338	1586414 1615923 1613800 1572800	1615929 1583219 1570304	1.0 2.0 1.0 2.0	2.0 1.0 1.0
1712372	META:1.14.15.6-RXN	1537234 1572800 1615923 1586414	1583219 1615929 1537062 1541764	1.0 6.0 6.0 3.0	4.0 6.0 1.0 1.0
1712374	META:RXN1G-4	1555751 1572576	1562255 1572800 1547260	1.0 1.0	1.0 1.0 1.0
1712378	META:RXN66-339	1615923 1570304 1586414 1572800	1541764 1537062 1583219 1615929	2.0 1.0 1.0 2.0	1.0 1.0 2.0 2.0
1712379	META:RXN66-336	1595603 1543731	1602676 1581567	1.0 1.0	1.0 1.0
1712382	META:RXN1G-6	1547260 1590160	1572404 1583219	2.0 1.0	1.0 2.0
1712640	META:RXN-7876	1572800 1586414 1569568 1548343	1610854 1583219 1577462	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1712641	META:ADDALT-RXN	1583219 1572800 1565357	1597121 1598043	1.0 1.0 1.0	1.0 1.0
1712646	META:RXN-6546	1541491 1603463 1586414	1578640 1551441 1564972	1.0 1.0 1.0	1.0 1.0 1.0
1712647	META:RXN-7877	1586414 1551267 1572800 1569568	1583219 1577534 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1712648	META:RXN-6543	1541483 1603463 1586414	1551441 1578640 1564997	1.0 1.0 1.0	1.0 1.0 1.0
1712649	META:RXN-6544	1603463 1541332 1586414	1551441 1578640 1565035	1.0 1.0 1.0	1.0 1.0 1.0
1712650	META:RXN-7875	1586414 1572800 1615923 1537234	1583219 1613800 1615929	1.0 2.0 2.0 1.0	1.0 1.0 2.0
1712652	META:RXN-6541	1586414 1603463 1541483	1551441 1565022 1578640	1.0 1.0 1.0	1.0 1.0 1.0
1712653	META:RXN-6542	1586414 1603463 1565022	1564990 1551441 1578640	1.0 1.0 1.0	1.0 1.0 1.0
1712654	META:RXN-7873	1560602 1586690	1572800 1583294 1567725	1.0 1.0	1.0 1.0 1.0
1712656	META:RXN-7871	1560602 1562792	1572800 1603808 1583294	1.0 1.0	1.0 1.0 1.0
1712658	META:R130-RXN	1615946 1549281	1615950 1546172	1.0 1.0	1.0 1.0
1712659	META:DIHYDROURACIL-OXIDASE-RXN	1586414 1587208	1590160 1595719	1.0 1.0	1.0 1.0
1712662	META:1.1.1.248-RXN	1610854 1550073	1569568 1572800 1614987	1.0 1.0	1.0 1.0 1.0
1712666	META:3.4.11.10-RXN	1615896 1583219	1543731 1615896	-1.0 1.0	1.0 -1.0
1712668	META:RXN-7869	1593111 1560602	1572297 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1712670	META:RXN-7868	1586414 1577290	1577316 1590160	1.0 1.0	1.0 1.0
1712671	META:RXN-7866	1577290 1586414	1577332 1590160	1.0 1.0	1.0 1.0
1714657	META:3.2.1.157-RXN	1583219 1600974	1534940 1534983	-1.0 1.0	-1.0 -1.0
1714660	META:RXN66-510	1550483 1581161 1586414	1583219 1556679 1602247	1.0 2.0 2.0	2.0 2.0 1.0
1714661	META:3.2.1.139-RXN	1544162 1583219	1595818 1574153	1.0 1.0	1.0 1.0
1714663	META:RXN66-511	1602247 1586414 1581161	1583219 1602100 1556679	1.0 1.0 1.0	1.0 1.0 1.0
1714664	META:RXN66-514	1602100	1602151 1583219	1.0	1.0 1.0
1714665	META:CHLOROGENATE-HYDROLASE-RXN	1583219 1545126	1572391 1572800 1596812	1.0 1.0	1.0 1.0 1.0
1714669	META:RXN66-515	1602151 1583219	1601895	1.0 1.0	1.0
1714670	META:RXN66-512	1581161 1586414 1602247	1583219 1602119 1556679	1.0 1.0 1.0	1.0 1.0 1.0
1714671	META:RXN66-513	1602119	1583219 1602115	1.0	1.0 1.0
1714672	META:RXN66-505	1583219 1602143	1601917	1.0 1.0	1.0
1714674	META:3.1.26.12-RXN	1583219 1616252	1616255	-1.0 1.0	-1.0
1714676	META:RXN66-506	1583219 1602143	1601910	1.0 1.0	1.0
1714677	META:RXN-5422	1578330 1581161 1586414	1583219 1556679 1606366	1.0 1.0 1.0	1.0 1.0 1.0
1714680	META:RXN-5421	1581161 1586414 1578255	1556679 1603403 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1714681	META:3.4.22.38-RXN	1583219 1615894	1615896 1615896	1.0 1.0	1.0 1.0
1714683	META:RXN-5424	1563457 1565685	1610842 1572800 1606366	1.0 1.0	1.0 1.0 1.0
1714684	META:RXN-5423	1581161 1586414 1556754	1556679 1583219 1565685	1.0 1.0 1.0	1.0 1.0 1.0
1714685	META:3.4.23.17-RXN	1556717 1583219	1604630	1.0 1.0	1.0
1714687	META:LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN	1538821 1608674	1583294 1566037	1.0 1.0	1.0 1.0
1714691	META:4.2.2.14-RXN	1567055 1583219	1567055 1553034	-1.0 1.0	-1.0 1.0
1714693	META:SEDOBISALDOL-RXN	1588391 1590710	1556800	1.0 1.0	1.0
1714697	META:RXN66-541	1572800 1590682 1714699	1594687	3.0 1.0 2.0	1.0
1714698	META:RXN66-545	1543553 1594687	1590682 1572800 1586820	1.0 1.0	1.0 1.0 1.0
1714700	META:3.2.1.103-RXN	1583219 1591923	1556147	1.0 1.0	-1.0
1714702	META:TRYPTOPHAN-2-C-METHYLTRANSFERASE-RXN	1581925 1597028	1541356 1556703 1572800	1.0 1.0	1.0 1.0 1.0
1714705	META:RXN66-547	1601924 1581161	1583219 1601745 1556679	1.0 1.0	1.0 1.0 1.0
1714708	META:RXN0-5259	1543553 1714699 1572800	1586820	1.0 2.0 2.0	1.0
1714709	META:RXN-6741	1597028 1558780	1558771 1541356 1572800	1.0 1.0	1.0 1.0 1.0
1714711	META:RXN-6742	1558776 1597028	1572800 1558785 1541356	1.0 1.0	1.0 1.0 1.0
1714712	META:PENTALENENE-SYNTHASE-RXN	1589969	1596236 1570608	1.0	1.0 1.0
1714716	META:2.4.1.125-RXN	1535842 1562305	1535842 1608797	-1.0 1.0	-1.0 1.0
1714727	META:RXN66-532	1536927	1594034	1.0	1.0
1714730	META:RXN66-534	1534773	1541774 1607877	2.0	1.0 1.0
1714731	META:OROTATE-REDUCTASE-NADPH-RXN	1603629 1610854	1569568 1572807 1572800	1.0 1.0	1.0 1.0 1.0
1714734	META:RXN-5403	1606366	1572800 1572415	1.0	2.0 1.0
1714735	META:RXN-5402	1586414 1572800 1581925	1551441 1598043 1578330 1583219	1.0 3.0 1.0	1.0 1.0 1.0 1.0
1714736	META:TROPINONE-REDUCTASE-RXN	1610854 1584923	1574251 1572800 1569568	1.0 1.0	1.0 1.0 1.0
1714741	META:12-ALPHA-L-FUCOSIDASE-RXN	1583219 1583661	1569872 1615731	1.0 1.0	1.0 1.0
1714744	META:ABC-9-RXN	1611946 1583219 1615573	1572800 1610535 1615573 1542760	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1714746	META:LEUKOTRIENE-C4-SYNTHASE-RXN	1595603	1599116 1565042	1.0	1.0 1.0
1714749	META:L-ARABINONOLACTONASE-RXN	1557158 1583219	1608186 1572800	1.0 1.0	1.0 1.0
1714754	META:RXN-4142	1538334 1583219 1563457	1610842 1576833 1572800	1.0 1.0 1.0	1.0 1.0 2.0
1714758	META:RXN-4141	1548219	1615883	1.0	1.0
1714759	META:RXN-5472	1563131 1558951	1574649 1586666 1572800	1.0 1.0	1.0 1.0 1.0
1714763	META:RXN-4144	1610854 1552232	1569568 1572800 1562236	1.0 1.0	1.0 1.0 1.0
1714765	META:THEANINE-HYDROLASE-RXN	1583219 1585700	1543802 1571684	1.0 1.0	1.0 1.0
1714768	META:RXN-5471	1563131 1558883	1572800 1586666 1558951	1.0 1.0	1.0 1.0 1.0
1714771	META:RXN-5470	1558892 1563131	1586666 1558883 1572800	1.0 1.0	1.0 1.0 1.0
1714774	META:LIND-RXN	1581477 1599116	1567106 1533314 1594250 1572800	1.0 2.0	1.0 1.0 1.0 1.0
1714776	META:RXN-5469	1558919 1562587	1572800 1558892 1586666	1.0 1.0	1.0 1.0 1.0
1714779	META:RXN-5466	1558911 1562587	1572800 1586666 1558900	1.0 1.0	1.0 1.0 1.0
1714782	META:1.14.11.28-RXN	1570869 1586414 1603463	1578640 1551441 1605091	1.0 1.0 1.0	1.0 1.0 1.0
1714785	META:RXN-5468	1562587 1558928	1558919 1572800 1586666	1.0 1.0	1.0 1.0 1.0
1714788	META:GDPMANDEHYDRA-RXN	1533152	1536144 1583219	1.0	1.0 1.0
1714797	META:RXN-5467	1562587 1558900	1586666 1572800 1558928	1.0 1.0	1.0 1.0 1.0
1714800	META:RXN-5462	1561540 1533152	1558859 1543606 1572800	1.0 1.0	1.0 1.0 1.0
1714803	META:RXN-5461	1610854 1542723	1569568 1572800 1583857	1.0 1.0	1.0 1.0 1.0
1714805	META:2.4.1.220-RXN	1559768 1545483	1583294 1574933 1572800	1.0 1.0	1.0 1.0 1.0
1714809	META:RXN-5464	1558875 1533152	1543606 1558911 1572800	1.0 2.0	2.0 1.0 2.0
1714812	META:RXN-5463	1533152 1558859	1543606 1558875 1572800	1.0 1.0	1.0 1.0 1.0
1714815	META:RXN-4122	1572800 1548219	1583219 1538334 1551441	1.0 1.0	1.0 1.0 1.0
1714816	META:RXN-4121	1586414 1602838	1548219	1.0 1.0	1.0
1714817	META:DECYLHOMOCITRATE-SYNTHASE-RXN	1583219 1603463 1595287	1554644 1562255 1572800	1.0 1.0 1.0	1.0 1.0 1.0
1714820	META:DOLICHYL-PHOSPHATASE-RXN	1583219 1586666	1542760 1548391	1.0 1.0	1.0 1.0
1714823	META:R604-RXN	1586414 1548832	1548840	1.0 1.0	1.0
1714825	META:KETOBUTFORMLY-RXN	1615714 1562255	1589894 1567234	1.0 1.0	1.0 1.0
1714828	META:RXN-5444	1533679 1563457	1610842 1572800 1572415	1.0 1.0	1.0 1.0 1.0
1714829	META:RXN-5443	1565685 1556679	1581161 1533679	1.0 1.0	1.0 1.0
1714830	META:NOCARDICIN-A-EPIMERASE-RXN	1558999	1599112	1.0	1.0
1714833	META:RXN-5445	1583219 1556679 1572415	1572800 1581161 1612304	1.0 1.0 1.0	1.0 1.0 1.0
1714834	META:RXN-5442	1556679 1606366 1583219	1603403 1581161 1572800	1.0 1.0 1.0	1.0 1.0 1.0
1714835	META:RXN-5441	1556679 1603403	1581161 1612304	1.0 1.0	1.0 1.0
1714837	META:ORNDECARBOX-RXN	1572800 1614831	1551441 1611026	1.0 1.0	1.0 1.0
1714880	META:3.1.2.22-RXN	1583219 1616260	1615894 1604317	1.0 1.0	1.0 1.0
1714882	META:2.1.1.97-RXN	1597028 1587334	1572800 1560982 1541356	1.0 1.0	1.0 1.0 1.0
1714885	META:UTPHEXPURIDYLYLTRANS-RXN	1613677 1584300 1572800	1570608 1612066	1.0 1.0 1.0	1.0 1.0
1714890	META:HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	1562255 1563457 1540648	1610842 1572800 1588786	1.0 2.0 1.0	2.0 2.0 1.0
1714894	META:RXN-4161	1552232	1550764	1.0	1.0
1714895	META:ADP-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	1595019 1583219	1569443 1542760	1.0 1.0	1.0 1.0
1714898	META:4-PYRIDOXOLACTONASE-RXN	1556533 1583219	1608182 1572800	1.0 1.0	1.0 1.0
1714901	META:ARABINONATE-DEHYDRATASE-RXN	1608199	1561536 1583219	1.0	1.0 1.0
1714905	META:RXN-5482	1572800 1545483 1569568	1615652 1610854 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1714906	META:RXN-5481	1610854 1615652	1569568 1572800 1554012	1.0 1.0	1.0 1.0 1.0
1714908	META:KETOPANTOALDOLASE-RXN	1603555	1596943 1595129	1.0	1.0 1.0
1714911	META:MANNITOL-1-PHOSPHATASE-RXN	1566390 1583219	1542760 1569258	1.0 1.0	1.0 1.0
1715233	META:RXN66-445	1569823	1569823	1.0	1.0
1715234	META:RXN66-448	1611733	1611733	1.0	1.0
1715235	META:RXN-7929	1557883	1538441 1572576	1.0	1.0 1.0
1715239	META:RXN66-449	1581925	1581925	1.0	1.0
1715240	META:RXN66-446	1582206	1582206	1.0	1.0
1715241	META:RXN-7927	1603301 1572800	1549137 1551441	1.0 1.0	1.0 1.0
1715244	META:RXN66-447	1558348	1558348	1.0	1.0
1715245	META:RXN-7933	1573556 1583219	1549494 1600734	1.0 1.0	1.0 1.0
1715247	META:FUMHYDR-RXN	1560321	1583219 1542260	1.0	1.0 1.0
1715340	META:BILE-SALT-SULFOTRANSFERASE-RXN	1597689 1603140	1572800 1608499 1595715	1.0 1.0	1.0 1.0 1.0
1715343	META:RXN66-469	1611946 1562255 1608684	1570608 1578277 1611144	1.0 1.0 1.0	1.0 1.0 1.0
1715345	META:RXN-7913	1611946 1608841	1608524 1610535	1.0 1.0	1.0 1.0
1715351	META:CYTDEAM-RXN	1601203 1572800 1583219	1595719 1598043	1.0 1.0 1.0	1.0 1.0
1715358	META:RXN-7911	1590993 1610854	1572800 1569568 1593635	1.0 1.0	1.0 1.0 1.0
1715359	META:RXN-7910	1601959 1537228	1559430 1580614	1.0 1.0	1.0 1.0
1715361	META:2.1.1.21-RXN	1543802 1590669	1560948 1598043	1.0 1.0	1.0 1.0
1715364	META:3-SULFINOALANINE-AMINOTRANSFERASE-RXN	1587651 1603463	1607458 1543802	1.0 1.0	1.0 1.0
1715366	META:METHYLACETOACETYLCOATHIOL-RXN	1595869 1562255	1572576 1567234	1.0 1.0	1.0 1.0
1715368	META:TSMOS-RXN	1586414 1572800 1610842 1569901	1591957 1583219 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1715370	META:ALDOSE-1-DEHYDROGENASE-RXN	1563457 1585236	1610842 1577896 1572800	1.0 1.0	1.0 1.0 1.0
1715372	META:4.2.3.17-RXN	1610922	1591312 1570608	1.0	1.0 1.0
1715377	META:3.2.1.18-RXN	1573462 1583219	1556147 1602839	1.0 1.0	1.0 1.0
1715388	META:RXN-7902	1583219 1616283	1576833 1572800 1616123	1.0 1.0	1.0 1.0 1.0
1715391	META:RXN-7903	1615946 1586414 1616290	1616298 1583219 1615950	1.0 1.0 1.0	1.0 2.0 1.0
1715426	META:RXN-6641	1603366 1583219	1565191 1543802	1.0 1.0	1.0 1.0
1715428	META:RXN-7972	1557369 1610854	1569568 1605737 1572800	1.0 1.0	1.0 1.0 1.0
1715430	META:6.3.4.11-RXN	1611946 1602579 1616307	1611144 1570608 1616309	1.0 1.0 1.0	1.0 1.0 1.0
1715432	META:RXN-7970	1541109 1563457	1610842 1592540 1551441	1.0 1.0	1.0 1.0 1.0
1715438	META:2.3.1.175-RXN	1535631 1572576	1562255 1578480	1.0 1.0	1.0 1.0
1715442	META:1.10.1.1-RXN	1610854 1584163	1569568 1571540 1572800	1.0 1.0	1.0 1.0 3.0
1715445	META:3.1.26.4-RXN	1583219 1715452	1544025 1715453	-1.0 1.0	-1.0 1.0
1715454	META:3.5.1.79-RXN	1572335 1583219	1595805 1568618 1572800	1.0 1.0	1.0 1.0 2.0
1715457	META:4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	1586414 1537223	1592536 1551441	1.0 1.0	1.0 1.0
1715464	META:RXN-7968	1572364 1561422	1568868 1578958 1572800	1.0 1.0	1.0 1.0 1.0
1715468	META:DIHYDRODIPICSYN-RXN	1588544 1586812	1572800 1608974 1583219	1.0 1.0	1.0 1.0 1.0
1715473	META:RXN-7969	1563457 1559268	1610842 1551441 1603463	1.0 1.0	1.0 1.0 1.0
1715475	META:RXN-7966	1574211 1556679	1581161 1611198	1.0 1.0	1.0 1.0
1715477	META:RXN-7967	1596812 1572364	1568868 1572800 1556282	1.0 1.0	1.0 1.0 1.0
1715478	META:RXN-7965	1556679 1585236	1578732 1581161	1.0 1.0	1.0 1.0
1715479	META:3.5.1.85-RXN	1583219 1587720	1533321 1549494	1.0 1.0	1.0 1.0
1715482	META:RXN-7962	1556679 1574211	1581161 1548977	1.0 1.0	1.0 1.0
1715483	META:RXN-7963	1556679 1585236	1581161 1543643	1.0 1.0	1.0 1.0
1715484	META:RXN-7961	1585236 1556679	1538490 1581161	1.0 1.0	1.0 1.0
1715485	META:3.4.24.26-RXN	1615894 1583219	1615896	1.0 1.0	2.0
1715487	META:STYRENE-OXIDE-ISOMERASE-RXN	1605752	1559101	1.0	1.0
1715490	META:R464-RXN	1583219 1546215 1572800	1546226 1598043	1.0 1.0 1.0	1.0 1.0
1715492	META:RXN-7948	1565136 1583219	1585239 1542760	1.0 1.0	1.0 1.0
1715495	META:RXN-6622	1616280 1583219	1534773 1543827	1.0 1.0	1.0 1.0
1715499	META:RXN-7953	1597689 1544156	1608499 1574465 1572800	1.0 1.0	1.0 1.0 1.0
1715502	META:RXN-7954	1597689 1599032	1572800 1584497 1608499	1.0 1.0	1.0 1.0 1.0
1715503	META:RXN-7952	1583219 1560920	1576833 1572800 1594079	1.0 1.0	1.0 1.0 1.0
1715506	META:FUC4NACTRANS-RXN	1584488 1591279	1572800 1580765 1563873	1.0 1.0	1.0 1.0 1.0
1715509	META:3.4.11.16-RXN	1615896 1583219	1543731 1615896	-1.0 1.0	1.0 -1.0
1715511	META:RXN-7938	1583219 1567234	1572800 1562255 1554697	1.0 1.0	1.0 1.0 1.0
1715514	META:RXN-7946	1609395	1579120	1.0	1.0
1715518	META:RXN-7947	1609466	1534425	1.0	1.0
1715520	META:RXN-7945	1594040 1574087	1574070 1562255	1.0 1.0	1.0 1.0
1715521	META:3.2.1.96-RXN	1583219 1560183	1587464 1607728	1.0 1.0	1.0 1.0
1715525	META:RXN-7943	1583219 1616311	1616316 1616313	1.0 1.0	1.0 1.0
1715527	META:RXN-7940	1616311 1583219	1616313 1616316	1.0 1.0	1.0 1.0
1715529	META:2.3.1.121-RXN	1541200 1595471	1562255 1552283	1.0 1.0	1.0 1.0
1715532	META:OXALATE-DECARBOXYLASE-RXN	1572800 1607827	1589894 1551441	1.0 1.0	1.0 1.0
1715536	META:2.7.8.23-RXN	1608272	1547211 1551441	1.0	1.0 1.0
1715539	META:1.13.11.41-RXN	1566508 1586414	1589894 1572800 1603355	1.0 1.0	1.0 2.0 1.0
1715542	META:MTRMBARK-RXN	1610213 1586032	1610205 1533453	1.0 1.0	1.0 1.0
1715545	META:RXN1G-951	1616318 1610854	1569568 1616321 1572800	1.0 1.0	1.0 1.0 1.0
1715546	META:INULOSUCRASE-RXN	1562305	1543770 1546560	2.0	1.0 1.0
1715548	META:GLU6PDEHYDROG-RXN	1610854 1543778	1569568 1572800 1586802	1.0 1.0	1.0 1.0 1.0
1715566	META:RXN-6687	1542081 1597028	1541356 1572800 1555374	1.0 1.0	1.0 1.0 1.0
1715570	META:RXN-4021	1556330 1597028	1572800 1553299 1541356	1.0 1.0	1.0 1.0 1.0
1715573	META:RXN-6684	1562046 1568868 1586414	1583219 1562026 1572364	1.0 1.0 1.0	1.0 1.0 1.0
1715578	META:RXN-6685	1603463 1586414 1542074	1542081 1578640 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1715581	META:RXN-6682	1572800 1586414 1561984 1568868	1583219 1572364 1561997	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1716192	META:RXN-661	1572800 1586414 1610601 1610842	1563457 1583219 1610621	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1716193	META:3.1.3.43-RXN	1616386 1583219	1616389 1542760	1.0 1.0	1.0 1.0
1716195	META:BILIVERDIN-REDUCTASE-RXN	1572364 1540049	1568868 1572800 1572032	1.0 1.0	1.0 1.0 1.0
1716199	META:GLYCPDIESTER-RXN	1583219 1565569	1550348 1572800 1574153	1.0 1.0	1.0 1.0 1.0
1716205	META:ARACHIDONATE-12-LIPOXYGENASE-RXN	1605645 1586414	1546194	1.0 1.0	1.0
1716210	META:RXN-4319	1545483 1610449	1547793 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1716213	META:RXN-4318	1583219 1547417	1547622 1535146	1.0 1.0	1.0 1.0
1716214	META:2.1.1.123-RXN	1593696 1597028	1592740 1541356	1.0 1.0	1.0 1.0
1716216	META:LEUCPEL-RXN	1594533 1603463 1586414	1551441 1572800 1583219 1578640 1592559	1.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0
1716218	META:ARGININE-KINASE-RXN	1611946 1611733	1572800 1610535 1590272	1.0 1.0	1.0 1.0 1.0
1716221	META:RXN-4322	1547793 1583219	1543770 1610449	1.0 1.0	1.0 1.0
1716222	META:RXN-4321	1547782 1583219	1547793 1572800 1550168	1.0 1.0	1.0 1.0 1.0
1716223	META:5.1.3.21-RXN	1594256	1608799	1.0	1.0
1716289	META:RXN-4311	1547370 1583219	1542760 1572800 1547441	1.0 1.0	1.0 1.0 1.0
1716290	META:RXN-5642	1560927 1597028	1572800 1541356 1551030	1.0 1.0	1.0 1.0 1.0
1716295	META:RXN-4310	1547381 1583219	1572800 1542760 1547453	1.0 1.0	2.0 1.0 1.0
1716296	META:RXN-5641	1572800 1577915	1585239 1551441	1.0 1.0	1.0 1.0
1716297	META:RXN-4313	1547441 1583219	1547410 1599778	1.0 1.0	1.0 1.0
1716299	META:RXN-4312	1547453 1583219	1547477 1572800 1542760	1.0 1.0	1.0 1.0 1.0
1716300	META:RXN-5643	1597028 1551030	1572800 1541356 1545444	1.0 1.0	1.0 1.0 1.0
1716302	META:4.2.2.9-RXN	1610766	1545530 1610766	1.0	1.0 1.0
1716304	META:PSII-RXN	1584346 1571314 1583219	1586414 1584332	2.0 4.0 2.0	1.0 2.0
1716309	META:DIIODOPHENYLPYRUVATE-REDUCTASE-RXN	1558467 1563457	1543543 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1716312	META:2.7.7.13-RXN	1544315 1572800 1593674	1570608 1533152	1.0 1.0 1.0	1.0 1.0
1716352	META:R346-RXN	1583219 1598717	1578575 1553320	1.0 1.0	1.0 1.0
1716355	META:RXN-5682	1554115 1610854	1569568 1582206 1551441	1.0 1.0	1.0 1.0 1.0
1716358	META:2.4.1.32-RXN	1587198 1533152	1543606 1587198	-1.0 1.0	1.0 -1.0
1716360	META:3.4.13.7-RXN	1583219 1616392	1543802	1.0 1.0	2.0
1716362	META:NITROGENASE-RXN	1583219 1611946 1615946 1561966	1572800 1542760 1610535 1615950 1589371 1598043	16.0 16.0 -1.0 1.0	6.0 16.0 16.0 -1.0 1.0 2.0
1716386	META:4.1.1.72-RXN	1601229 1572800	1551441 1600788	1.0 1.0	1.0 1.0
1716389	META:1.5.1.27-RXN	1610854 1583786	1569568 1572800 1615803	1.0 1.0	1.0 1.0 1.0
1716392	META:3.4.17.19-RXN	1583219 1615896	1615896 1543731	1.0 1.0	1.0 1.0
1716394	META:GLUCOSAMINE-N-ACETYLTRANSFERASE-RXN	1593485 1572576	1572800 1562255 1542332	1.0 1.0	1.0 1.0 1.0
1716397	META:2.8.3.10-RXN	1533229 1572576	1549494 1557883	1.0 1.0	1.0 1.0
1716400	META:SHIKIMATE-KINASE-RXN	1561422 1611946	1610535 1581397 1572800	1.0 1.0	1.0 1.0 1.0
1716404	META:4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	1563457 1588369	1572800 1610842 1547328	1.0 1.0	1.0 1.0 1.0
1716410	META:2.7.4.24-RXN	1577469 1611946	1610535 1563302	1.0 1.0	1.0 1.0
1716413	META:UPPSYN-RXN	1580842 1581713	1580842 1570608	-1.0 1.0	-1.0 1.0
1716414	META:CERAMIDASE-RXN	1583219 1591401	1576833 1613284	1.0 1.0	1.0 1.0
1716418	META:1.1.1.255-RXN	1569258 1563457	1600016 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1716421	META:ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN	1584568 1559642	1586812 1592062	1.0 1.0	1.0 1.0
1716424	META:SHIKIMATE-PQQ-RXN	1561422 1572443	1578958 1542240	1.0 1.0	1.0 1.0
1716427	META:4.2.1.103-RXN	1593198	1583219 1549378	1.0	1.0 1.0
1716430	META:3.6.3.36-RXN	1583219 1569968 1611946	1542760 1572800 1610535 1569968	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1716433	META:2.7.1.152-RXN	1611946 1572800 1537563	1577469 1610535	1.0 1.0 1.0	1.0 1.0
1716436	META:2.4.1.27-RXN	1613275 1545483	1572800 1538531 1583294	1.0 1.0	1.0 1.0 1.0
1716438	META:METHYL-GLYOXAL-DEHYDROG-RXN	1583219 1563457 1587665	1572800 1586812 1610842	1.0 1.0 1.0	2.0 1.0 1.0
1716441	META:ACETOLACTSYN-RXN	1586812 1572800	1594127 1551441	2.0 1.0	1.0 1.0
1716470	META:R101-RXN	1603463 1560529	1543802 1588544	1.0 1.0	1.0 1.0
1716474	META:3.2.1.72-RXN	1549151 1583219	1593391	1.0 -1.0	-1.0
