Id	Entry	Left	Right	LeftStoich	RightStoich
1680787	rxn00380	1492256 1492425	1493064 1492258	1.0 1.0	1.0 1.0
1680792	rxn00382	1492225 1497573	1492271 1492298 1492425 1492514	1.0 1.0	1.0 1.0 1.0 1.0
1680795	rxn00381	1492225 1493064	1492514 1492425 1492286	1.0 1.0	1.0 1.0 1.0
1680798	rxn00384	1497782 1492225	1492514 1492335 1492425	1.0 1.0	1.0 1.0 1.0
1680799	rxn00383	1492581 1492225 1492255	1492329 1492514 1492425	1.0 1.0 1.0	1.0 1.0 1.0
1680802	rxn00386	1492404 1501757	1492412 1506516	1.0 1.0	1.0 1.0
1680803	rxn00385	1492404 1494739	1492412 1506513	1.0 1.0	1.0 1.0
1680804	rxn00388	1492225 1494251	1492429 1492271	2.0 1.0	1.0 1.0
1680805	rxn00387	1501764 1492404	1492412 1506519	1.0 1.0	1.0 1.0
1680806	rxn00389	1492514 1492225 1497150	1492429 1492383	1.0 1.0 1.0	1.0 1.0
1680807	rxn13690	1520133 1493383	1519562 1493266	1.0 1.0	1.0 1.0
1680810	rxn12360	1492755 1493250 1493670 1493674 1492238	1492256 1492268 1492258 1519625	0.298 0.202 0.202 0.298 1.37	1.37 1.0 1.37 0.3087
1680813	rxn13692	1519562 1511057 1519562 1511057	1520133 1492225 1493934 1520133 1492225 1493934	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1680817	rxn12361	1492489 1492381 1492238 1492444	1519632 1492258 1492256 1492268	0.259 0.222 0.62 0.299	0.319 0.4 0.4 1.0
1680820	rxn13691	1493383 1529999	1529995 1493266	1.0 1.0	1.0 1.0
1680821	rxn11031	1492246 1494648	1492250 1527639	1.0 1.0	1.0 1.0
1680823	rxn12362	1498659 1492238 1492266 1492225	1519158 1492256 1492514 1492258	1.0 1.0 1.0 1.0	1.0 1.0 3.0 1.0
1680825	rxn13694	1493674 1493250 1492755 1493670 1492225 1492238	1492514 1492256 1492258 1492268 1529920	27.0 23.0 27.0 23.0 100.0 100.0	100.0 100.0 100.0 100.0 1.0
1680829	rxn12363	1495627 1495627 1493182	1493182 1492663 1492663 1492514	1.0 1.0 1.0	1.0 1.0 1.0 2.0
1680832	rxn13693	1511057 1529995 1529995 1511057	1529999 1493934 1492225 1492225 1529999 1493934	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1680836	rxn11033	1519125	1492258 1519022	1.0	1.0 1.0
1680838	rxn12364	1492514 1493323	1492514 1493323	1.0 1.0	1.0 1.0
1680841	rxn13696	1529987 1519642	1529979 1519767	1.0 1.0	1.0 1.0
1680844	rxn12365	1492944 1492514	1492944 1492514	1.0 1.0	1.0 1.0
1680847	rxn13695	1519656 1529983	1519767 1529987	1.0 1.0	1.0 1.0
1680850	rxn11035	1492276 1494897	1527645 1495622	1.0 1.0	1.0 1.0
1680852	rxn12366	1493174 1492514	1493174 1492514	1.0 1.0	1.0 1.0
1680855	rxn13698	1493148 1492263 1526247 1492240 1492225 1492238	1526249 1492268 1492305 1492243 1492286 1492514	1.0 8.0 7.0 7.0 7.0 1.0	7.0 1.0 8.0 7.0 1.0 16.0
1680859	rxn11036	1492266 1498144 1492238	1498422 1492258 1492256	1.0 1.0 1.0	1.0 1.0 1.0
1680861	rxn12367	1492880 1492514	1492514 1492880	1.0 1.0	1.0 1.0
1680864	rxn13697	1492238 1492240 1503672 1492225 1526247 1492263	1492514 1492286 1492268 1526249 1492243 1492305	1.0 6.0 1.0 6.0 6.0 7.0	14.0 1.0 1.0 6.0 6.0 7.0
1680868	rxn11037	1492225 1519399 1492404	1527648 1519393 1492581	1.0 1.0 1.0	1.0 1.0 1.0
1680870	rxn12368	1492514 1492637	1492514 1492637	1.0 1.0	1.0 1.0
1680873	rxn11038	1527651	1493157 1492258	1.0	1.0 1.0
1680875	rxn12369	1492514 1492425	1492514 1492425	1.0 1.0	1.0 1.0
1680878	rxn13699	1492263 1526247 1492240 1495850 1492225 1492238	1526249 1492268 1492286 1492305 1492243	9.0 8.0 8.0 1.0 8.0 1.0	8.0 1.0 1.0 9.0 8.0
1680882	rxn11039	1527654	1527642	1.0	1.0
1680884	rxn12390	1492514 1495850	1495850 1492514	1.0 1.0	1.0 1.0
1680887	rxn11060	1492225 1527702	1527712 1493024	1.0 1.0	1.0 1.0
1680889	rxn12391	1494233 1492514	1492514 1494233	1.0 1.0	1.0 1.0
1680892	rxn11061	1527666 1492276	1495622 1527672	1.0 1.0	1.0 1.0
1680894	rxn12392	1492514 1494407	1492514 1494407	1.0 1.0	1.0 1.0
1680897	rxn11062	1521985	1519767	1.0	1.0
1680899	rxn12393	1492514 1495932	1495932 1492514	1.0 1.0	1.0 1.0
1680902	rxn11063	1492238 1492238 1493191	1492256 1493191 1492256 1492258 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1680904	rxn12394	1492514 1529011	1492514 1529011	1.0 1.0	1.0 1.0
1680907	rxn12395	1492514 1503667	1503667 1492514	1.0 1.0	1.0 1.0
1680910	rxn11065	1492225 1527715	1492559 1493831	1.0 1.0	1.0 1.0
1680912	rxn12396	1495296	1495296	1.0	1.0
1680917	rxn11066	1503224 1503224 1527718 1527718	1503226 1503226 1527721 1527721	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1680919	rxn12397	1495296 1492514	1492514 1495296	1.0 1.0	1.0 1.0
1680922	rxn12398	1494528	1494528	1.0	1.0
1680925	rxn12399	1497528 1492514	1497528 1492514	1.0 1.0	1.0 1.0
1680928	rxn12380	1492514 1492667	1492667 1492514	1.0 1.0	1.0 1.0
1680931	rxn11050	1519764 1527678	1527681 1492266 1519767	1.0 1.0	1.0 1.0 1.0
1680933	rxn12381	1493031 1492514	1493031 1492514	1.0 1.0	1.0 1.0
1680936	rxn11051	1493064 1492225 1519399	1492286 1492581 1519393	1.0 1.0 1.0	1.0 1.0 1.0
1680938	rxn12382	1492514 1503087	1492514 1503087	1.0 1.0	1.0 1.0
1680941	rxn11052	1527636 1492256	1492986 1492238	1.0 1.0	1.0 1.0
1680943	rxn12383	1492638	1492638	1.0	1.0
1680946	rxn11053	1527705 1527684	1520449 1492256	1.0 1.0	1.0 1.0
1680948	rxn12384	1493896	1493896	1.0	1.0
1680951	rxn11054	1492619 1492238	1492256 1527684	1.0 1.0	1.0 1.0
1680953	rxn12385	1492514 1495918	1492514 1495918	1.0 1.0	1.0 1.0
1680956	rxn11055	1492225 1527687	1527690 1492335	1.0 1.0	1.0 1.0
1680958	rxn12386	1492514 1497548	1497548 1492514	1.0 1.0	1.0 1.0
1680961	rxn11056	1527687 1492225	1527696 1527693	1.0 1.0	1.0 1.0
1680963	rxn12387	1503672 1492514	1492514 1503672	1.0 1.0	1.0 1.0
1680966	rxn11057	1527687 1492225	1527699 1493024	1.0 1.0	1.0 1.0
1680968	rxn12388	1493148 1492514	1493148 1492514	1.0 1.0	1.0 1.0
1680971	rxn11058	1492225 1527702	1492335 1527705	1.0 1.0	1.0 1.0
1680973	rxn12389	1528921 1492514	1492514 1528921	1.0 1.0	1.0 1.0
1680976	rxn11059	1527702 1492225	1527693 1527709	1.0 1.0	1.0 1.0
1680978	rxn12339	1492567 1528856	1494172 1519767	1.0 1.0	1.0 1.0
1680980	rxn11009	1492514	1492514	1.0	1.0
1680984	rxn01681	1492255 1492514 1493679	1502289 1492225	1.0 2.0 1.0	1.0 1.0
1680986	rxn01682	1498859	1493679 1492685	1.0	1.0 1.0
1680991	rxn00351	1494123 1492238 1492363	1492258 1492396 1492514 1492256	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1680998	rxn00350	1492396 1492225	1495700 1492309	1.0 1.0	1.0 1.0
1681003	rxn01680	1493679 1492255	1498970	1.0 1.0	1.0
1681006	rxn00353	1492396	1492514 1492732	2.0	2.0 1.0
1681009	rxn01685	1492240 1493682	1494276 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1681019	rxn00352	1492225 1498317	1492514 1492396 1492372	1.0 1.0	1.0 1.0 1.0
1681022	rxn01686	1492240 1498100	1493682 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1681023	rxn00355	1492489 1493629	1492401 1492268	1.0 1.0	1.0 1.0
1681031	rxn01683	1496133 1492225	1492705 1493681	1.0 1.0	1.0 1.0
1681034	rxn00354	1492401 1492225 1492240	1492514 1494008 1492243	1.0 1.0 2.0	3.0 1.0 2.0
1681036	rxn01684	1496133 1492514 1492258	1493681 1494014	1.0 1.0 1.0	1.0 1.0
1681043	rxn00357	1492401 1492378	1500866 1492630	1.0 1.0	1.0 1.0
1681047	rxn01689	1492250 1497318	1492246 1493692 1492514	1.0 1.0	1.0 1.0 1.0
1681050	rxn00356	1492335 1492401	1493121 1492273	1.0 1.0	1.0 1.0
1681054	rxn00359	1492404 1492225	1492425 1492412 1492514	1.0 1.0	1.0 1.0 1.0
1681058	rxn01687	1493682 1492677	1492533 1500170	1.0 1.0	1.0 1.0
1681061	rxn00358	1492401	1499222	1.0	1.0
1681067	rxn01688	1492240 1497318	1492243 1493692 1492514	1.0 1.0	1.0 1.0 1.0
1681070	rxn13661	1492283 1519429	1492514 1492294 1520133	1.0 1.0	1.0 1.0 1.0
1681074	rxn12330	1519732 1519715	1528850	0.44 0.56	1.0
1681077	rxn13660	1495603 1492761	1492761 1495603	1.0 1.0	1.0 1.0
1681081	rxn11000	1493031	1493031	1.0	1.0
1681085	rxn12331	1519656 1528975 1528954 1519698	1528853	0.62 0.1 0.1 0.18	1.0
1681088	rxn13663	1492828 1492437 1527559 1492933 1492595 1492367 1493442 1527561 1492711 1494937 1492609 1492451 1492390 1527579 1492814 1503172 1492225 1499999 1492240 1527530 1492417 1527575 1493450 1527521 1492276 1493320 1527513 1492510 1492238 1493114 1492519 1527565 1494290 1492769 1492504 1493530 1492630 1492844 1493487 1492363 1492786 1519617 1519166 1527540 1492286 1494118 1493094 1493459 1527569 1492765 1527534 1492383 1492250 1492809 1492309 1492951 1492481 1492447	1519390	2.12 3.88 0.01 4.12 0.79 6.6 0.76 0.89 5.21 1.78 0.01 2.6 4.48 0.15 4.01 0.23 20000.0 1.22 0.01 2.51 2.2 0.01 0.6 0.01 0.01 0.01 0.42 3.33 20000.0 0.53 2.3 2.31 0.01 1.45 1.27 4.06 2.39 4.48 0.01 3.51 0.38 2.86 0.01 5.3 3.11 1.27 0.01 0.73 0.01 0.01 0.012068 5.45 0.01 0.01 9.68 2.54 1.94 8.72	1.0
1681089	rxn12332	1502964 1528853	1502969 1519767	1.0 2.0	1.0 2.0
1681092	rxn13662	1492283 1520133	1492514 1492294 1529999	1.0 1.0	1.0 1.0 1.0
1681096	rxn11002	1527616 1492451	1492514 1527622 1492417	1.0 1.0	1.0 1.0 1.0
1681101	rxn12333	1528850 1502954	1500690 1519767	1.0 1.0	1.0 1.0
1681104	rxn11003	1492711	1492711	1.0	1.0
1681108	rxn12334	1492378 1528850	1519767 1500863	1.0 1.0	1.0 1.0
1681111	rxn13664	1492721 1492225 1492721 1492581 1492225 1492581	1492726 1492425 1492726 1492425 1492514	2.0 1.0 2.0 1.0 1.0 1.0	2.0 1.0 2.0 1.0 1.0
1681115	rxn11004	1492321 1492225 1492276	1492372 1495622 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1681120	rxn12335	1492593 1498568 1492331	1492352 1493456 1529065 1492273	1.66 1.67 1.67	1.66 1.67 1.0 0.67
1681123	rxn13667	1529955 1492514 1492246 1519764	1529939 1492225 1492266 1492250 1519767	1.0 12.0 8.0 4.0	1.0 4.0 4.0 8.0 4.0
1681126	rxn11005	1492238 1527589	1527626 1492514 1492256	1.0 1.0	1.0 1.0 1.0
1681131	rxn12336	1492283 1519667	1501590 1524808 1492481	2.0 1.0	2.0 1.0 2.0
1681134	rxn13666	1492514 1529951 1519764 1492246	1519767 1492250 1492225 1492266 1529931	9.0 1.0 3.0 6.0	3.0 6.0 3.0 3.0 1.0
1681138	rxn11006	1493487	1493487	1.0	1.0
1681142	rxn12337	1528856 1494172	1519767 1519403	1.0 1.0	1.0 1.0
1681143	rxn13669	1519764 1492246 1529935 1492514	1530007 1519767 1492250 1492225 1492266	5.0 10.0 1.0 15.0	1.0 5.0 10.0 5.0 5.0
1681147	rxn11007	1493468 1496301 1492809	1492433 1492609 1493459	1.0 1.0 1.0	1.0 1.0 1.0
1681152	rxn12338	1528954 1519698 1528975 1528942	1528856	0.1 0.1 0.6 0.2	1.0
1681155	rxn13668	1492246 1519764 1529951 1492514	1492250 1519767 1492266 1529943 1492225	8.0 4.0 1.0 12.0	8.0 4.0 4.0 1.0 4.0
1681158	rxn12328	1492225 1528975	1519767 1494233	1.0 1.0	1.0 1.0
1681161	rxn12329	1528981 1492225	1494233 1492263	1.0 1.0	1.0 1.0
1681164	rxn13659	1492240 1497920	1498144 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1681168	rxn01670	1492225 1493662	1492514 1498278 1492258	1.0 1.0	1.0 1.0 1.0
1681171	rxn01671	1492238 1498278	1492256 1493662	1.0 1.0	1.0 1.0
1681174	rxn00340	1492238 1492271 1492390	1492268 1492844 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681179	rxn00342	1492844 1492225	1492390 1492271	1.0 1.0	1.0 1.0
1681188	rxn01674	1493670 1493278	1492630 1494229	1.0 1.0	1.0 1.0
1681191	rxn00341	1492514 1492225 1493614	1492266 1492271 1492390	2.0 1.0 1.0	1.0 1.0 1.0
1681194	rxn01675	1493674 1492619	1494504 1492268	1.0 1.0	1.0 1.0
1681198	rxn00344	1492390 1492305	1492514 1494923 1492263	1.0 1.0	1.0 1.0 1.0
1681202	rxn01672	1492514 1492225 1493670	1492271 1493677	1.0 1.0 1.0	1.0 1.0
1681206	rxn00343	1492225 1497268	1492271 1492390	2.0 1.0	1.0 1.0
1681209	rxn01673	1494229 1492238	1492256 1493670	1.0 1.0	1.0 1.0
1681216	rxn00346	1492390 1492514	1492266 1492599	1.0 1.0	1.0 1.0
1681223	rxn01678	1495616 1492238	1493677 1492256	1.0 1.0	1.0 1.0
1681230	rxn00345	1494923 1492225	1492342 1492390	1.0 1.0	1.0 1.0
1681233	rxn01679	1493278 1493677	1492630 1495616	1.0 1.0	1.0 1.0
1681236	rxn00348	1492390	1493523	1.0	1.0
1681241	rxn01676	1493629 1493674	1496658 1492268	1.0 1.0	1.0 1.0
1681244	rxn00347	1492390	1492707 1492271	1.0	1.0 1.0
1681253	rxn01677	1493677 1492225	1495616 1492514 1492258	1.0 1.0	1.0 1.0 1.0
1681258	rxn00349	1492390	1501551	1.0	1.0
1681260	rxn13650	1519767 1492238 1519456	1492286 1529939 1492268	1.0 1.0 1.0	1.0 1.0 1.0
1681263	rxn12320	1528942 1492225	1519767 1528921	1.0 1.0	1.0 1.0
1681266	rxn13652	1492238 1519493 1519767	1529947 1492268 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681270	rxn12321	1528948 1492225	1528921 1492263	1.0 1.0	1.0 1.0
1681273	rxn13651	1519767 1492238 1519478	1529943 1492268 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681277	rxn12322	1492243 1524766	1492240 1528954	1.0 1.0	1.0 1.0
1681280	rxn13654	1530010 1492238 1519767	1492286 1530014 1492268	1.0 1.0 1.0	1.0 1.0 1.0
1681284	rxn12323	1492225 1528954	1519767 1495850	1.0 1.0	1.0 1.0
1681287	rxn13653	1519767 1492238 1519459	1492268 1529924 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681291	rxn12324	1492243 1528957	1528975 1492240	1.0 1.0	1.0 1.0
1681294	rxn13656	1519767 1492238 1530026	1530007 1492286 1492268	1.0 1.0 1.0	1.0 1.0 1.0
1681295	rxn12325	1528963	1492225 1528957	1.0	1.0 1.0
1681298	rxn13655	1529972 1519767 1492238	1492268 1529975 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681302	rxn12326	1528969 1492246	1492250 1528963	1.0 1.0	1.0 1.0
1681305	rxn13658	1529928 1492238 1519767	1492286 1492268 1529931	1.0 1.0 1.0	1.0 1.0 1.0
1681309	rxn12327	1519764 1528942	1492266 1519767 1528969	1.0 1.0	1.0 1.0 1.0
1681312	rxn13657	1529969 1519767 1492238	1529965 1492268 1492286	1.0 1.0 1.0	1.0 1.0 1.0
1681313	rxn00371	1492421 1492240	1492266 1492243	1.0 1.0	1.0 1.0
1681317	rxn00370	1492514 1492421 1492238	1497121 1492256	1.0 1.0 1.0	1.0 1.0
1681320	rxn00373	1493027 1492514	1492266 1492421	1.0 1.0	1.0 1.0
1681324	rxn00372	1492225 1494396	1492263 1492514 1492421	1.0 1.0	1.0 1.0 1.0
1681327	rxn00375	1492225 1494929	1492421 1492309	1.0 1.0	1.0 1.0
1681330	rxn00374	1493720 1492225	1492421 1492271	1.0 1.0	1.0 1.0
1681334	rxn00377	1494895 1492225	1492396 1492421 1492514	1.0 1.0	1.0 1.0 1.0
1681339	rxn00376	1492225 1494927	1492390 1492421	1.0 1.0	1.0 1.0
1681342	rxn00379	1492514 1492425 1492238	1492268 1493064	1.0 1.0 1.0	1.0 1.0
1681346	rxn00378	1492581 1492225 1492721	1492726 1492425 1492514	1.0 1.0 2.0	2.0 1.0 3.0
1681349	rxn13681	1492514 1492916	1492916 1492514	1.0 1.0	1.0 1.0
1681352	rxn12350	1494467 1528984 1528951	1528868	0.052 0.473 0.475	1.0
1681355	rxn13680	1492240 1492309 1499805	1492243 1492321 1529914 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1681360	rxn11020	1527603 1492225	1527629 1492342	1.0 1.0	1.0 1.0
1681366	rxn12351	1494233 1528921 1493148	1528877	0.445 0.315 0.24	1.0
1681369	rxn13683	1519562 1520113 1519562 1492514 1520113	1529910 1529910 1520133 1492225 1520133 1492225	1.5 1.0 1.5 2.0 1.0	1.0 1.0 1.5 1.0 1.5 1.0
1681373	rxn12352	1492853 1492246 1492514	1492250 1493805 1492263	1.0 1.0 1.0	1.0 1.0 1.0
1681666	rxn02855	1492693 1492238 1497787 1492225	1492258 1492256 1492514 1500301 1492268	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1681673	rxn01525	1492331 1493475	1492273 1499073	1.0 1.0	1.0 1.0
1681676	rxn02856	1492514 1492266 1497787	1492225 1498498	2.0 1.0 1.0	1.0 1.0
1681678	rxn01522	1492240 1493496 1492225	1492243 1493473 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1681679	rxn02853	1501487 1492225 1492240	1492243 1497787 1492514	1.0 1.0 1.0	1.0 1.0 2.0
1681684	rxn01523	1492225 1493473 1492255	1512385 1492329	1.0 1.0 1.0	1.0 1.0
1681687	rxn02854	1492255 1492243 1497787 1492514	1492225 1501495 1492240	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1681690	rxn01528	1492958 1493476	1498551 1492273	1.0 1.0	1.0 1.0
1681693	rxn02859	1492225 1492255 1497879	1492329 1502545 1502549	2.0 2.0 1.0	2.0 1.0 1.0
1681696	rxn01529	1493482 1492225 1492240	1492243 1494330 1492514	1.0 1.0 1.0	1.0 1.0 2.0
1681699	rxn01526	1493475	1494946	1.0	1.0
1681701	rxn02857	1499800 1492283	1497842 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1681708	rxn01527	1492331 1493476	1492273 1498737	1.0 1.0	1.0 1.0
1681711	rxn02858	1499660 1499266	1497876 1492514 1492225	1.0 1.0	1.0 1.0 1.0
1681714	rxn13500	1529691	1527451	1.0	1.0
1681715	rxn13502	1529761	1527451	1.0	1.0
1681716	rxn13501	1529854	1527451	1.0	1.0
1681717	rxn13504	1529667	1527451	1.0	1.0
1681718	rxn13503	1529767	1527451	1.0	1.0
1681719	rxn02840	1492225 1497684 1492250	1492514 1492246 1499521	1.0 1.0 1.0	1.0 1.0 1.0
1681722	rxn01510	1493704 1493250	1492417 1493448	1.0 1.0	1.0 1.0
1681725	rxn02841	1492255 1497687	1492329 1503727	1.0 1.0	1.0 1.0
1681727	rxn01513	1492238 1493459	1493456 1492256	1.0 1.0	1.0 1.0
1681733	rxn02844	1492309 1497725	1492321 1502316	1.0 1.0	1.0 1.0
1681735	rxn01514	1492225 1493674	1492514 1493456 1492258	1.0 1.0	1.0 1.0 1.0
1681740	rxn02845	1497725 1492514	1492266 1498303	1.0 1.0	1.0 1.0
1681742	rxn01511	1493456 1492225	1492258 1493459 1492514	1.0 1.0	1.0 1.0 1.0
1681746	rxn02842	1497696 1492240	1492514 1492243 1499485	1.0 1.0	1.0 1.0 1.0
1681749	rxn01512	1492238 1493456	1492256 1493674	1.0 1.0	1.0 1.0
1681756	rxn02843	1492529 1497711	1499909 1492263	1.0 1.0	1.0 1.0
1681759	rxn01517	1493468 1492238	1495616 1492256	1.0 1.0	1.0 1.0
1681766	rxn02848	1492305 1497740	1498436 1492342	1.0 1.0	1.0 1.0
1681769	rxn01518	1492238 1493825	1492256 1493468	1.0 1.0	1.0 1.0
1681776	rxn02849	1492514 1498000	1492271 1497742	1.0 1.0	1.0 1.0
1681779	rxn01515	1493704 1493674	1492417 1493456	1.0 1.0	1.0 1.0
1681782	rxn02846	1497725	1502316	1.0	1.0
1681784	rxn01516	1493674 1493278	1493456 1492630	1.0 1.0	1.0 1.0
1681787	rxn02847	1498640 1492225	1492342 1497732	1.0 1.0	1.0 1.0
1681790	rxn01519	1493677 1492225	1492268 1493468	1.0 1.0	1.0 1.0
1681798	rxn13528	1529800 1529832 1492514	1492225 1529835	1.0 1.0 1.0	1.0 1.0
1681802	rxn13527	1529800 1492514 1529667	1529671 1492225	1.0 1.0 1.0	1.0 1.0
1681803	rxn13529	1529800 1529728 1492514	1529731 1492225	1.0 1.0 1.0	1.0 1.0
1681804	rxn02870	1492225 1503599	1492514 1497948	1.0 1.0	1.0 1.0
1681807	rxn00210	1492255 1493037 1492225	1492271 1492321 1492329	1.0 1.0 1.0	1.0 1.0 1.0
1681811	rxn01542	1492225 1494435	1493493 1492544	2.0 1.0	1.0 1.0
1681814	rxn02873	1492250 1499413	1492514 1492246 1497981	1.0 1.0	1.0 1.0 1.0
1681817	rxn01543	1492225 1493496	1502055 1492514	1.0 1.0	1.0 1.0
1681819	rxn02874	1497988 1492331	1492273 1498855	1.0 1.0	1.0 1.0
1681822	rxn00212	1492225 1492331	1492619 1492630	1.0 1.0	1.0 1.0
1681825	rxn01540	1493491 1492238	1492256 1497852	1.0 1.0	1.0 1.0
1681828	rxn02871	1492225 1502093	1497957 1493877	1.0 1.0	1.0 1.0
1681831	rxn00211	1492331 1492225 1492240	1492899 1492243 1492514	1.0 1.0 2.0	1.0 2.0 3.0
1681837	rxn01541	1492225 1493704	1493492 1492705	1.0 1.0	1.0 1.0
1681842	rxn02872	1499411 1492250	1497981 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1681845	rxn00214	1492331	1492401	1.0	1.0
1681853	rxn01546	1493497 1492283	1492514 1495460 1492294	1.0 1.0	1.0 1.0 1.0
1681856	rxn02877	1492240 1500090	1492243 1498053 1492514	1.0 1.0	1.0 1.0 1.0
1681859	rxn00213	1492489 1492619	1492331 1492268	1.0 1.0	1.0 1.0
1681869	rxn01547	1492514 1492225 1493499	1492271 1496173	1.0 1.0 1.0	1.0 1.0
1681872	rxn02878	1492255 1498053	1503269 1492514	1.0 1.0	1.0 1.0
1681874	rxn00216	1492335 1492238	1492256 1492559	1.0 1.0	1.0 1.0
1681881	rxn01544	1494093 1492268	1493496 1492693	1.0 1.0	1.0 1.0
1681888	rxn02875	1492225 1498028	1502607 1492367	1.0 1.0	1.0 1.0
1681895	rxn00215	1492331	1499745 1492225	1.0	1.0 1.0
1681899	rxn01545	1492225 1496173	1492705 1493496	1.0 1.0	1.0 1.0
1681904	rxn02876	1500083 1492225	1496698 1492514 1498031	1.0 1.0	1.0 1.0 1.0
1681907	rxn00218	1492335 1492250	1492246 1498220 1492514	1.0 1.0	1.0 1.0 1.0
1681910	rxn00217	1492240 1492335	1492995 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1681915	rxn01548	1492514 1493499 1492258	1494014 1493118	1.0 1.0 1.0	1.0 1.0
1681924	rxn02879	1492225 1499069	1493134 1492514 1498063	1.0 1.0	1.0 1.0 1.0
1681927	rxn00219	1492335 1492255	1497687 1492329	1.0 1.0	1.0 1.0
1681931	rxn01549	1503240 1492225	1493499 1492514 1492258	1.0 1.0	1.0 1.0 1.0
1681938	rxn13520	1529540 1492514 1529800	1529544 1492225	1.0 1.0 1.0	1.0 1.0
1681939	rxn13522	1529800 1529556 1492514	1492225 1529560	1.0 1.0 1.0	1.0 1.0
1681940	rxn13521	1492514 1529800 1529734	1529738 1492225	1.0 1.0 1.0	1.0 1.0
1681941	rxn13524	1492514 1529854 1529800	1492225 1529858	1.0 1.0 1.0	1.0 1.0
1681942	rxn13523	1492514 1529691 1529800	1492225 1529695	1.0 1.0 1.0	1.0 1.0
1681943	rxn13526	1529767 1492514 1529800	1529770 1492225	1.0 1.0 1.0	1.0 1.0
1681944	rxn13525	1529800 1492514 1529761	1529764 1492225	1.0 1.0 1.0	1.0 1.0
1681945	rxn13517	1529893 1495850 1494998	1527397 1492225	4.0 1.0 1.0	1.0 5.0
1681948	rxn13516	1527239 1529745 1492225 1492514	1492286 1529728 1492266 1492263	1.0 1.0 1.0 2.0	1.0 1.0 1.0 1.0
1681949	rxn13519	1493852 1492335	1492559 1492268	1.0 1.0	1.0 1.0
1681953	rxn13518	1529803 1492225	1525620 1495237	1.0 1.0	1.0 1.0
1681957	rxn01531	1492255 1493482 1492225	1492514 1494330 1492329	1.0 1.0 1.0	1.0 1.0 1.0
1681961	rxn02862	1497906 1494789	1492342 1500326 1492514	1.0 1.0	1.0 1.0 2.0
1681964	rxn01532	1493482	1496676	1.0	1.0
1681967	rxn02863	1492276 1497910	1495622 1503106	1.0 1.0	1.0 1.0
1681969	rxn00201	1492271 1492321	1492225 1502124	1.0 1.0	1.0 1.0
1681971	rxn02860	1500575 1492240	1497891 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1681975	rxn00200	1494712 1492225	1492321 1492271	1.0 1.0	1.0 1.0
1681978	rxn01530	1492240 1493700	1492243 1492514 1493482	1.0 1.0	1.0 1.0 1.0
1681982	rxn02861	1497891 1492255	1503278 1492514	1.0 1.0	1.0 1.0
1681986	rxn00203	1492321 1492514	1493084 1492266	1.0 1.0	1.0 1.0
1681987	rxn01535	1493482	1502695 1492514	1.0	1.0 2.0
1681989	rxn02866	1492276 1497920	1498144 1495622	1.0 1.0	1.0 1.0
1681992	rxn00202	1492263 1495437 1492514	1492305 1492225 1492321	1.0 1.0 1.0	1.0 1.0 1.0
1682006	rxn01536	1492225 1492255 1493487	1492514 1492329 1497843	1.0 2.0 1.0	1.0 2.0 1.0
1682007	rxn02867	1497920 1493931	1492263 1501458	1.0 1.0	1.0 1.0
1682013	rxn00205	1492396 1492329	1492732 1492225	2.0 1.0	1.0 2.0
1682402	rxn00267	1492721 1492363 1492225	1492388 1492514 1492726 1492271	2.0 1.0 1.0	1.0 2.0 2.0 1.0
1682405	rxn01595	1493558 1492238	1492256 1499220	1.0 1.0	1.0 1.0
1682408	rxn00266	1492355	1499556	1.0	1.0
1682411	rxn01596	1495144 1492225	1492514 1492258 1493558	1.0 1.0	1.0 1.0 1.0
1682414	rxn00269	1492363 1492225 1492255	1492388 1492271 1492329	1.0 1.0 1.0	1.0 1.0 1.0
1682420	rxn00268	1492240 1492363 1492225	1492243 1492388 1492271 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1682423	rxn01599	1500098	1493559 1492305	1.0	1.0 1.0
1682426	rxn12240	1529030	1492305 1499660	1.0	1.0 1.0
1682429	rxn12241	1493337 1492225	1529030	1.0 1.0	1.0
